Date,Price,Open,High,Low,Vol.,Change %
4/4/22,109.525,109.525,109.525,109.525,0.01K,-2.34%
4/1/22,112.15,114.75,114.75,114.75,0.03K,-10.92%
3/31/22,125.905,125.905,125.905,125.905,,5.83%
3/30/22,118.97,118.97,118.97,118.97,,9.77%
3/29/22,108.38,108.38,108.38,108.38,0.38K,5.69%
3/28/22,102.545,97.6,97.6,97.6,0.00K,1.26%
3/25/22,101.27,101.27,101.27,101.27,0.04K,-9.26%
3/24/22,111.61,116,116,116,0.03K,-4.61%
3/23/22,117,117,117,117,,18.49%
3/22/22,98.745,98.745,98.745,98.745,0.01K,2.54%
3/21/22,96.302,98.72,98.72,98.72,0.01K,-8.32%
3/18/22,105.045,105.045,105.045,105.045,0.01K,-0.04%
3/17/22,105.09,110.5,110.5,105.25,0.02K,2.40%
3/16/22,102.625,102.625,102.625,102.625,,-11.10%
3/15/22,115.44,121.69,121.69,121.69,0.00K,0.80%
3/14/22,114.52,114.52,114.52,114.52,0.00K,-12.73%
3/11/22,131.23,131.23,131.23,131.23,,3.82%
3/10/22,126.4,126.4,126.4,126.4,,-18.91%
3/9/22,155.88,155.88,155.88,155.88,,-27.35%
3/8/22,214.555,214.555,214.555,214.555,,-5.57%
3/7/22,227.2,227.2,227.2,227.2,0.01K,18.00%
3/4/22,192.55,192.55,192.55,192.55,0.02K,19.73%
3/3/22,160.825,148,148,147.49,0.01K,-2.85%
3/2/22,165.545,165.545,165.545,165.545,0.00K,36.06%
3/1/22,121.675,103.665,119.27,103.665,0.43K,23.41%
2/28/22,98.595,116.49,116.49,104.47,0.03K,4.42%
2/25/22,94.422,94.422,94.422,94.422,0.10K,-29.70%
2/24/22,134.315,106.1,135,106.1,0.00K,51.10%
2/23/22,88.89,83.175,88,83.175,0.04K,11.40%
2/22/22,79.79,71.525,80.345,71.525,0.37K,8.18%
2/18/22,73.76,72.975,73.9,70.57,0.05K,-1.54%
2/17/22,74.915,73.35,75.15,71.34,0.05K,7.34%
2/16/22,69.795,69.095,71,68.97,0.10K,-1.59%
2/15/22,70.92,76.06,76.17,68.515,0.13K,-12.20%
2/14/22,80.77,83.6,83.6,79.695,0.30K,4.32%
2/11/22,77.425,73.415,76.4,73.305,0.17K,4.13%
2/10/22,74.355,74.03,74.68,72.47,0.15K,-0.08%
2/9/22,74.415,76.695,76.695,73.835,0.07K,-3.73%
2/8/22,77.3,81.48,82,75.48,0.32K,-2.88%
2/7/22,79.595,78.8,79.74,77.85,0.07K,-3.70%
2/4/22,82.65,81.47,82.45,81.47,0.10K,3.02%
2/3/22,80.225,79.6,80.1,77.01,0.33K,3.72%
2/2/22,77.35,77.15,79.1,76.29,0.38K,1.56%
2/1/22,76.165,78.3,78.38,74.8,0.48K,-10.04%
1/31/22,84.67,84.85,84.85,84.85,0.00K,-8.03%
1/28/22,92.062,92.062,92.062,92.062,0.06K,-0.26%
1/27/22,92.3,92.25,92.9,90.31,0.33K,0.51%
1/26/22,91.835,89.395,92.445,89.395,0.07K,-1.86%
1/25/22,93.58,92.385,95.51,92.385,0.05K,0.62%
1/24/22,93,88.605,93.6,88.605,0.07K,17.75%
1/21/22,78.98,74.765,81.815,74.765,0.05K,5.02%
1/20/22,75.205,71,75.59,71,0.05K,-0.52%
1/19/22,75.6,73.95,76.5,71.42,0.05K,-3.49%
1/18/22,78.335,83.275,84.6,74.89,0.13K,-9.93%
1/14/22,86.97,89,91.8,85.7,0.12K,1.77%
1/13/22,85.46,72,85.98,72,0.14K,13.71%
1/12/22,75.155,82.25,82.25,73.4,0.09K,-4.55%
1/11/22,78.735,81.225,82.05,80,0.04K,-6.94%
1/10/22,84.605,86.5,90.4,84.46,0.07K,-4.05%
1/7/22,88.175,95.8,96.27,86.58,0.03K,-8.63%
1/6/22,96.5,95.265,97.02,93.3,0.07K,5.44%
1/5/22,91.52,95.7,95.7,88.385,0.14K,3.13%
1/4/22,88.74,85,96.625,85,0.31K,10.33%
1/3/22,80.435,80.435,80.435,80.435,,14.34%
12/31/21,70.345,82,82,67.365,0.08K,-19.17%
12/30/21,87.027,94.35,94.35,88.05,0.09K,-9.79%
12/29/21,96.475,99,104.6,99,0.07K,-9.49%
12/28/21,106.59,106.59,106.59,106.59,0.00K,-0.29%
12/27/21,106.895,100,105.5,100,0.01K,-19.37%
12/23/21,132.58,158.3,158.3,129.36,0.08K,-23.31%
12/22/21,172.875,174.3,176.655,172.72,0.04K,-4.10%
12/21/21,180.265,157.7,174.8,157.7,0.51K,22.69%
12/20/21,146.925,140.82,148.505,139.4,0.41K,7.31%
12/17/21,136.915,124.5,139.5,124.5,0.68K,-4.10%
12/16/21,142.765,128.71,143,126.19,0.85K,7.92%
12/15/21,132.285,131.1,132.405,120.6,1.02K,3.11%
12/14/21,128.3,118.95,129.065,116.775,0.64K,10.52%
12/13/21,116.085,115.4,118.625,112.44,0.47K,9.75%
12/10/21,105.775,101.605,107.75,100.83,0.24K,5.31%
12/9/21,100.445,98.5,104.35,97.17,0.42K,-1.04%
12/8/21,101.5,98.6,103.835,98.6,0.36K,5.86%
12/7/21,95.885,95,95.88,94.595,0.24K,6.62%
12/6/21,89.93,86.6,90.275,86.6,0.09K,0.50%
12/3/21,89.48,91.59,92.05,89.62,0.09K,-5.64%
12/2/21,94.83,91.6,92.46,89.2,0.17K,-0.88%
12/1/21,95.675,92.6,95.1,92.6,0.29K,3.42%
11/30/21,92.515,98,98,95.015,0.03K,-0.68%
11/29/21,93.146,94.25,94.25,92.45,0.22K,6.12%
11/26/21,87.772,92.45,94.4,87.75,0.08K,-6.61%
11/24/21,93.985,93.85,93.85,93.85,0.01K,3.37%
11/23/21,90.925,86.95,91.4,86.95,0.04K,8.22%
11/22/21,84.015,84.25,86.02,81.95,0.06K,-3.57%
11/19/21,87.125,91.125,91.125,86,0.01K,-8.45%
11/18/21,95.165,93.6,95.3,91.365,0.04K,0.17%
11/17/21,95.005,97.99,99.85,95.085,0.05K,0.87%
11/16/21,94.19,84.38,91.49,84.38,0.06K,17.82%
11/15/21,79.945,78.295,82.095,78.285,0.05K,5.64%
11/12/21,75.675,77.77,77.77,74.06,0.03K,1.18%
11/11/21,74.79,72,75.1,72,0.01K,6.65%
11/10/21,70.125,66.71,70.37,64.505,0.06K,-3.39%
11/9/21,72.585,76.5,76.9,74.005,0.03K,-8.21%
11/8/21,79.075,80.77,80.77,77.005,0.05K,6.82%
11/5/21,74.025,73.16,74.64,73.03,0.08K,0.89%
11/4/21,73.375,77.525,77.525,72.815,0.06K,-4.14%
11/3/21,76.54,73.52,80.045,73.52,0.07K,13.22%
11/2/21,67.605,65.175,70.665,62.84,0.06K,3.02%
11/1/21,65.62,63.59,65.75,63.59,0.01K,1.16%
10/29/21,64.865,72.62,72.62,70,0.02K,-15.79%
10/28/21,77.032,78,80.6,78,0.03K,-11.27%
10/27/21,86.82,86.3,86.95,86,0.05K,-1.89%
10/26/21,88.495,90.15,90.2,87.8,0.06K,-0.17%
10/25/21,88.645,91,91,88,0.06K,1.49%
10/22/21,87.34,88.61,88.7,87,0.09K,-1.27%
10/21/21,88.465,90.645,90.66,87.815,0.04K,-5.33%
10/20/21,93.45,94.395,94.395,92.75,0.02K,3.91%
10/19/21,89.93,92.15,93.935,89.425,0.06K,-4.26%
10/18/21,93.935,89.35,100.4,89.35,0.04K,0.30%
10/15/21,93.65,104,104,92.57,0.15K,-8.34%
10/14/21,102.17,102.15,102.255,96.73,0.08K,9.14%
10/13/21,93.615,91.375,94.61,90.29,0.24K,9.24%
10/12/21,85.7,86.31,87.395,85,0.60K,0.57%
10/11/21,85.215,92,92.135,83.5,0.23K,-2.73%
10/8/21,87.605,95,95.675,83.7,0.15K,-9.30%
10/7/21,96.585,89.26,109.47,89.26,0.08K,-10.73%
10/6/21,108.19,131.025,132.93,101.555,0.18K,-6.75%
10/5/21,116.02,95,105.61,83.62,0.17K,20.04%
10/4/21,96.65,96.4,99.76,94.235,0.17K,3.23%
10/1/21,93.625,94.665,97.59,93.105,0.20K,-4.24%
9/30/21,97.775,94.92,96.3,93.18,0.05K,12.89%
9/29/21,86.609,86.5,86.5,86.5,0.08K,10.24%
9/28/21,78.565,83,84.15,78.95,0.08K,2.69%
9/27/21,76.505,75,76.97,75,0.28K,8.92%
9/24/21,70.24,68.3,70.89,68.255,0.35K,0.80%
9/23/21,69.685,68,70.71,68,0.61K,-2.80%
9/22/21,71.69,70.1,72.655,69.925,0.71K,-2.83%
9/21/21,73.78,72.525,75.105,71.25,0.36K,-2.04%
9/20/21,75.315,65.725,75.38,69.805,0.35K,15.69%
9/17/21,65.103,66.75,66.775,62.85,0.38K,2.93%
9/16/21,63.25,68.535,68.535,60.76,0.34K,-10.54%
9/15/21,70.705,71.925,77.275,69.725,0.62K,7.51%
9/14/21,65.765,64.55,66.395,64.55,1.13K,7.32%
9/13/21,61.28,59.35,62.25,59.35,1.02K,5.81%
9/10/21,57.916,56,57.995,55.775,1.18K,2.36%
9/9/21,56.58,55.6,57.23,54.73,1.06K,2.33%
9/8/21,55.29,54.175,55.575,53.56,1.43K,2.56%
9/7/21,53.91,53.075,54.185,51.285,2.16K,4.67%
9/3/21,51.505,51.8,52.55,51.29,1.29K,-0.79%
9/2/21,51.915,50.985,52.595,49.715,1.32K,3.35%
9/1/21,50.23,52.25,52.9,49.6,2.05K,-0.22%
8/31/21,50.34,48.58,50.47,48.58,0.20K,1.33%
8/30/21,49.68,48.85,49.43,48.7,0.09K,3.92%
8/27/21,47.806,47.806,47.806,47.806,,4.40%
8/26/21,45.79,44.215,45.845,44.2,0.32K,1.12%
8/25/21,45.285,45.83,46.13,44.775,1.00K,0.92%
8/24/21,44.87,43.625,45.07,43.625,0.16K,7.65%
8/23/21,41.68,42.275,43.535,40.61,0.59K,-0.63%
8/20/21,41.944,41.57,42.625,40.9,0.52K,3.83%
8/19/21,40.395,44.375,44.48,40.1,0.80K,-10.99%
8/18/21,45.385,46.395,47.525,42.795,0.63K,-3.33%
8/17/21,46.95,46.855,47.975,46.675,0.52K,-2.17%
8/16/21,47.99,46.25,48.215,46.25,0.42K,7.53%
8/13/21,44.63,44.415,45.4,44.375,0.76K,-2.70%
8/12/21,45.87,46.15,46.525,45.325,0.77K,-0.25%
8/11/21,45.985,44.975,46.525,44.575,0.52K,2.98%
8/10/21,44.655,44.39,45.025,44.215,0.89K,4.37%
8/9/21,42.785,43.095,43.57,42.45,1.22K,-0.78%
8/6/21,43.12,43.9,44.57,42.675,1.14K,0.51%
8/5/21,42.9,41.57,43.2,41.195,1.26K,1.53%
8/4/21,42.255,41.54,42.26,41.54,0.78K,2.45%
8/3/21,41.245,41.59,42.18,41.12,0.93K,-2.16%
8/2/21,42.155,42.1,42.69,41.815,1.36K,3.44%
7/30/21,40.755,40.51,40.855,39.42,0.39K,-0.97%
7/29/21,41.154,40.35,40.88,40.05,0.72K,3.66%
7/28/21,39.7,38.465,39.715,38.415,0.51K,5.61%
7/27/21,37.59,37.695,37.705,37.26,0.56K,1.83%
7/26/21,36.915,36.14,37.025,35.91,0.17K,3.91%
7/23/21,35.525,35.815,35.94,35.1,0.53K,-1.67%
7/22/21,36.13,35.675,36.435,35.65,0.59K,0.50%
7/21/21,35.95,35.5,36.2,35.46,0.37K,2.23%
7/20/21,35.165,35.095,35.315,34.625,0.52K,-1.36%
7/19/21,35.65,36.45,36.81,35.615,0.42K,2.32%
7/16/21,34.84,35.1,35.525,34.6,0.46K,3.09%
7/15/21,33.795,34.2,34.605,33.61,0.46K,-2.82%
7/14/21,34.775,34.835,35.175,33.405,0.62K,-1.95%
7/13/21,35.465,34.305,35.835,34.145,0.94K,2.35%
7/12/21,34.65,35.235,36.15,34.395,1.14K,-5.41%
7/9/21,36.632,35.84,36.85,35.565,0.66K,9.97%
7/8/21,33.31,32.29,33.875,31.47,1.19K,3.00%
7/7/21,32.34,34.315,36.23,32.345,1.15K,-5.18%
7/6/21,34.105,37.25,38.365,33.08,1.43K,-4.81%
7/2/21,35.827,34.925,36.87,34.925,1.21K,-0.88%
7/1/21,36.145,35.5,36.955,35.45,0.63K,4.40%
6/30/21,34.62,33.875,34.925,33.74,1.46K,3.39%
6/29/21,33.486,32.855,33.825,32.855,0.30K,3.70%
6/28/21,32.29,32.1,32.38,31.75,0.79K,-0.29%
6/25/21,32.385,31.95,32.4,31.95,0.55K,1.16%
6/24/21,32.015,31.55,32.025,31.41,0.95K,1.49%
6/23/21,31.545,31.35,31.685,30.565,0.55K,2.64%
6/22/21,30.735,30.05,30.835,29.99,0.59K,3.78%
6/21/21,29.615,29.97,30.2,29.305,0.70K,0.71%
6/18/21,29.405,28.935,29.61,28.8,0.60K,3.87%
6/17/21,28.31,27.8,28.67,27.7,1.08K,1.00%
6/16/21,28.03,28,28.775,27.74,1.30K,-0.37%
6/15/21,28.135,28.3,28.705,27.91,1.01K,-2.34%
6/14/21,28.81,29.1,29.315,28.575,0.86K,3.47%
6/11/21,27.845,28.5,28.595,27.7,0.46K,-2.93%
6/10/21,28.685,28.275,28.725,27.705,0.68K,1.36%
6/9/21,28.3,27.9,28.425,27.805,0.69K,1.80%
6/8/21,27.8,27.475,27.85,27.35,0.64K,4.95%
6/7/21,26.49,25.9,26.665,25.9,0.36K,2.69%
6/4/21,25.795,25.75,26.025,25.45,0.41K,0.35%
6/3/21,25.705,26.25,26.25,25.675,0.47K,-0.08%
6/2/21,25.725,25.7,26.1,25.28,1.03K,-0.96%
6/1/21,25.975,25.18,26.23,25.18,0.77K,4.19%
5/28/21,24.93,25.1,25.2,24.62,0.40K,-1.07%
5/27/21,25.2,25.645,26.1,25.275,0.56K,-4.64%
5/26/21,26.425,26.775,26.915,26.4,0.71K,0.90%
5/25/21,26.19,25.25,26.15,25.25,0.86K,5.78%
5/24/21,24.76,24.475,24.85,24.455,0.40K,-0.14%
5/21/21,24.795,25.3,25.55,24.6,0.98K,0.45%
5/20/21,24.685,23.1,24.565,23.05,0.94K,8.91%
5/19/21,22.665,24.05,24.125,22.57,1.00K,-8.65%
5/18/21,24.81,25.4,25.775,24.645,1.31K,-5.70%
5/17/21,26.31,26.1,26.63,25.7,1.23K,-1.94%
5/14/21,26.83,26.35,26.875,26.35,0.67K,2.21%
5/13/21,26.25,25.75,26.3,24.975,1.37K,-0.64%
5/12/21,26.42,26.44,26.45,25.8,1.12K,2.38%
5/11/21,25.805,24.8,25.995,24.75,0.97K,2.44%
5/10/21,25.19,25.175,25.2,24.825,1.09K,5.22%
5/7/21,23.94,24.225,24.225,23.875,0.69K,-1.60%
5/6/21,24.33,24.13,24.95,24.13,1.08K,1.54%
5/5/21,23.96,23.4,23.965,23.325,0.63K,3.95%
5/4/21,23.05,24.105,24.105,22.995,0.72K,-3.21%
5/3/21,23.815,23.815,23.815,23.815,,2.28%
4/30/21,23.285,22.965,23.32,22.73,0.77K,3.49%
4/29/21,22.5,21.665,22.575,21.575,0.47K,4.38%
4/28/21,21.555,21.79,22.02,21.55,0.71K,0.70%
4/27/21,21.405,19.93,21.5,19.75,0.74K,7.03%
4/26/21,20,20.2,20.46,19.975,0.95K,-0.22%
4/23/21,20.045,20.8,20.8,19.71,0.18K,-6.20%
4/22/21,21.37,21.3,21.54,21.3,0.46K,1.23%
4/21/21,21.11,21.015,21.25,20.85,2.02K,0.21%
4/20/21,21.065,20.85,21.335,20.675,1.40K,0.60%
4/19/21,20.94,20.875,21.12,20.85,1.43K,1.95%
4/16/21,20.54,20.625,20.8,20.5,0.43K,1.38%
4/15/21,20.26,19.9,20.385,19.85,0.60K,2.95%
4/14/21,19.68,19.6,19.775,19.6,2.03K,0.87%
4/13/21,19.51,19.72,19.85,19.47,1.16K,-0.71%
4/12/21,19.65,19.395,19.725,19.26,1.48K,3.75%
4/9/21,18.94,19.35,19.365,18.9,1.18K,-0.26%
4/8/21,18.99,19.325,19.45,18.975,0.63K,-1.53%
4/7/21,19.285,19.65,19.725,19.175,0.83K,-2.50%
4/6/21,19.78,19.745,19.825,19.6,0.39K,3.18%
4/5/21,19.17,19.17,19.17,19.17,,0.00%
4/1/21,19.17,19,19.275,19,,0.92%
3/31/21,18.995,19.05,19.17,18.7,0.48K,1.01%
3/30/21,18.805,18.2,18.85,18.2,0.78K,1.95%
3/29/21,18.445,18.26,18.595,18.125,0.82K,-1.36%
3/26/21,18.7,18.6,18.82,18.575,1.21K,1.82%
3/25/21,18.365,18.6,18.6,18.275,1.49K,-1.21%
3/24/21,18.59,18.65,18.825,18.025,1.96K,1.09%
3/23/21,18.39,17.85,18.4,17.625,1.76K,1.91%
3/22/21,18.045,17.27,18.075,17.27,1.81K,4.52%
3/19/21,17.265,17.35,17.5,17.235,1.14K,-2.79%
3/18/21,17.76,18.16,18.4,17.5,0.90K,-1.17%
3/17/21,17.97,17.45,18.11,17.45,0.64K,1.76%
3/16/21,17.66,17.83,17.83,17.275,0.82K,-1.51%
3/15/21,17.93,18.17,18.88,17.87,0.88K,-2.82%
3/12/21,18.45,17.97,18.565,17.93,0.71K,1.79%
3/11/21,18.125,17.475,18.155,17.475,1.18K,2.81%
3/10/21,17.63,17.15,17.7,17.15,0.59K,4.17%
3/9/21,16.925,16.375,16.975,16.375,0.46K,4.80%
3/8/21,16.15,16.55,16.55,16.125,0.75K,-1.31%
3/5/21,16.365,15.85,16.45,15.775,0.58K,2.73%
3/4/21,15.93,15.59,15.975,15.575,0.53K,2.61%
3/3/21,15.525,15.6,15.68,15.5,0.46K,-2.17%
3/2/21,15.87,16.005,16.03,15.8,0.60K,-1.31%
3/1/21,16.08,16,16.1,15.925,0.36K,2.45%
2/26/21,15.695,15.95,15.975,15.55,0.44K,-1.51%
2/25/21,15.935,16.4,16.4,16.065,0.42K,-2.72%
2/24/21,16.38,16.125,16.35,16.05,0.77K,0.80%
2/23/21,16.25,16.1,16.4,16.05,0.42K,1.82%
2/22/21,15.96,16.25,16.25,15.825,0.50K,-3.59%
2/19/21,16.555,17.325,17.45,16.465,0.77K,-4.47%
2/18/21,17.33,16.9,17.35,16.84,1.00K,4.78%
2/17/21,16.54,17.15,17.3,16.4,1.08K,-1.05%
2/16/21,16.715,16.75,16.95,16.35,1.31K,-5.14%
2/12/21,17.62,17.07,17.65,16.95,0.60K,1.41%
2/11/21,17.375,18.15,18.15,17.375,1.63K,-6.38%
2/10/21,18.56,18.85,19.025,18.45,0.51K,-2.55%
2/9/21,19.045,18.855,19.305,18.75,0.58K,-5.62%
2/8/21,20.18,20.375,20.375,19.6,0.48K,9.79%
2/5/21,18.38,18.55,18.9,18.3,1.05K,1.43%
2/4/21,18.12,17.85,18.35,17.75,0.80K,1.48%
2/3/21,17.855,17.65,17.75,17.35,0.43K,-2.16%
2/2/21,18.25,18.2,18.5,18.105,0.35K,0.61%
2/1/21,18.14,19.05,19.05,17.875,0.84K,-8.48%
1/29/21,19.82,20.6,20.6,19.595,0.44K,-5.21%
1/28/21,20.91,20.6,20.875,20.35,0.29K,6.14%
1/27/21,19.7,19,19.9,18.9,0.38K,0.97%
1/26/21,19.51,19.8,20.075,19.175,0.79K,-3.22%
1/25/21,20.16,22.15,22.15,20.05,1.05K,-6.17%
1/22/21,21.485,20.75,21.5,20.75,0.94K,7.08%
1/21/21,20.065,19.825,20.5,19.55,0.43K,-0.96%
1/20/21,20.26,21.4,21.6,19.935,0.68K,-0.32%
1/19/21,20.325,19.1,20.4,18.9,1.05K,0.62%
1/15/21,20.2,20.1,20.4,19.625,0.52K,-5.32%
1/14/21,21.335,21.25,21.25,20.32,0.34K,-0.77%
1/13/21,21.5,23.475,23.9,21.6,0.54K,-17.80%
1/12/21,26.155,23.24,26.085,23.2,0.14K,18.21%
1/11/21,22.125,21.35,22.54,21.2,0.46K,9.97%
1/8/21,20.12,20.4,20.7,19.89,0.39K,4.22%
1/7/21,19.305,18.275,19.42,18.275,0.18K,9.91%
1/6/21,17.565,17.875,18.52,17.375,0.70K,-2.44%
1/5/21,18.005,18.905,18.95,17.925,0.51K,-9.27%
1/4/21,19.845,19.45,20.3,19.45,0.80K,3.76%
12/31/20,19.125,19.125,19.125,19.125,,0.66%
12/30/20,19,19.15,19.275,19.025,0.18K,1.20%
12/29/20,18.775,19,19,19,0.04K,-1.96%
12/28/20,19.15,19.15,19.15,19.15,,8.50%
12/24/20,17.65,17.65,17.65,17.65,,0.83%
12/23/20,17.505,17.65,17.65,17.5,0.08K,-0.74%
12/22/20,17.635,17.2,17.75,17.175,0.21K,5.00%
12/21/20,16.795,16.4,16.85,16.25,0.18K,5.73%
12/18/20,15.885,15.75,15.975,15.69,0.19K,-0.35%
12/17/20,15.94,16.175,16.325,15.9,0.19K,-2.69%
12/16/20,16.38,17.05,17.05,16.26,0.18K,-4.91%
12/15/20,17.225,17.1,17.265,16.66,0.22K,3.73%
12/14/20,16.605,16.45,16.925,16.45,0.16K,4.04%
12/11/20,15.96,15.525,15.825,15.3,0.18K,2.70%
12/10/20,15.54,15.3,15.55,15.275,0.32K,5.46%
12/9/20,14.735,14.35,14.735,14.35,0.13K,2.01%
12/8/20,14.445,14.3,14.63,14.3,0.71K,0.63%
12/7/20,14.355,14.1,14.4,14.1,0.40K,-1.98%
12/4/20,14.645,14.55,14.66,14.465,0.21K,3.53%
12/3/20,14.145,14.6,14.6,14,0.30K,-5.10%
12/2/20,14.905,14.45,14.95,14.45,0.36K,-0.03%
12/1/20,14.91,15.475,15.475,14.775,0.61K,-1.52%
11/30/20,15.14,14.985,15.2,14.95,0.06K,4.52%
11/27/20,14.485,13.835,14.6,13.8,0.77K,3.98%
11/25/20,13.93,14.15,14.275,13.8,0.35K,0.22%
11/24/20,13.9,13.45,13.9,13.45,0.30K,2.70%
11/23/20,13.535,13.3,13.625,13.3,0.13K,4.96%
11/20/20,12.895,12.7,12.91,12.6,0.41K,-0.96%
11/19/20,13.02,13.475,13.475,13,0.34K,-4.82%
11/18/20,13.68,13.85,13.95,13.59,0.22K,-2.08%
11/17/20,13.97,14.35,14.35,13.85,0.16K,-3.62%
11/16/20,14.495,14.425,14.6,14.42,0.29K,1.79%
11/13/20,14.24,14.2,14.325,14.175,0.28K,1.71%
11/12/20,14,14.05,14.15,13.95,0.29K,-0.67%
11/11/20,14.095,14.05,14.35,14.05,0.29K,0.43%
11/10/20,14.035,13.8,14.15,13.7,0.91K,1.30%
11/9/20,13.855,13.775,14.13,13.55,0.55K,-0.32%
11/6/20,13.9,14.115,14.15,13.885,0.78K,-3.84%
11/5/20,14.455,14.3,14.5,14.3,0.47K,4.11%
11/4/20,13.885,13.725,14.105,13.575,0.36K,1.61%
11/3/20,13.665,13.73,13.925,13.585,0.13K,0.07%
11/2/20,13.655,13.515,13.705,13.515,0.11K,-2.88%
10/30/20,14.06,14.335,14.385,13.925,0.24K,-1.09%
10/29/20,14.215,14.4,14.4,14.125,0.65K,-1.86%
10/28/20,14.485,14.525,14.65,14.4,0.64K,-1.76%
10/27/20,14.745,14.7,14.85,14.375,0.26K,-0.81%
10/26/20,14.865,15.15,15.39,15.15,0.14K,-3.54%
10/23/20,15.41,15.245,15.65,15.245,0.21K,1.02%
10/22/20,15.255,14.825,15.34,14.8,0.37K,2.62%
10/21/20,14.865,14.81,14.95,14.81,0.74K,-0.20%
10/20/20,14.895,14.56,14.98,14.56,1.82K,1.19%
10/19/20,14.72,14.65,14.75,14.65,0.07K,1.52%
10/16/20,14.5,14.525,14.65,14.425,0.07K,1.83%
10/15/20,14.24,14.175,14.175,13.9,0.56K,2.67%
10/14/20,13.87,13.74,13.945,13.74,0.07K,2.02%
10/13/20,13.595,13.69,13.7,13.49,0.35K,-1.77%
10/12/20,13.84,13.61,13.61,13.61,0.02K,0.62%
10/9/20,13.755,13.73,13.87,13.705,0.06K,-1.04%
10/8/20,13.9,13.75,14.05,13.75,0.05K,1.39%
10/7/20,13.71,13.425,13.69,13.425,0.03K,3.04%
10/6/20,13.305,13.225,13.365,13.225,0.09K,-0.86%
10/5/20,13.42,13.385,13.44,13.25,0.15K,3.03%
10/2/20,13.025,12.875,13.13,12.815,0.57K,-1.18%
10/1/20,13.18,13.35,13.405,13.11,0.51K,-0.79%
9/30/20,13.285,13.31,13.31,13.16,0.04K,8.18%
9/29/20,12.28,12.4,12.64,12.265,0.25K,-0.57%
9/28/20,12.35,12.06,12.06,11.95,0.08K,5.87%
9/25/20,11.665,11.5,11.695,11.4,0.35K,0.26%
9/24/20,11.635,11.95,11.95,11.66,0.18K,-3.20%
9/23/20,12.02,11.77,12.04,11.77,0.19K,2.69%
9/22/20,11.705,11.33,11.795,11.26,0.13K,1.83%
9/21/20,11.495,11.5,11.51,11.425,0.08K,0.17%
9/18/20,11.475,11.105,11.38,11.105,0.05K,3.19%
9/17/20,11.12,11.515,11.515,11.13,0.12K,-1.77%
9/16/20,11.32,11.2,11.445,11.2,0.10K,3.90%
9/15/20,10.895,10.85,10.87,10.815,0.05K,1.77%
9/14/20,10.705,10.725,10.8,10.65,0.15K,2.00%
9/11/20,10.495,10.4,10.435,10.37,0.11K,-0.19%
9/10/20,10.515,10.85,10.87,10.465,0.43K,-2.05%
9/9/20,10.735,10.6,10.95,10.6,0.25K,-0.60%
9/8/20,10.8,11.4,11.4,10.79,0.44K,-7.53%
9/4/20,11.68,12.105,12.105,11.85,0.06K,-0.47%
9/3/20,11.735,11.515,11.8,11.5,0.37K,5.63%
9/2/20,11.11,11.4,11.4,10.995,0.12K,-1.64%
9/1/20,11.295,11.2,11.835,11.2,0.38K,0.49%
8/31/20,11.24,11.24,11.24,11.24,,0.63%
8/28/20,11.17,11.125,11.175,11.125,0.02K,25.93%
